metadata_filename,session,t_min,duration,count,mean,std,min,25%,50%,75%,max
spike_detector_Rp_layer_Rp_inh,08_noise,0,100,1600.0,3.2437500953674316,6.139148235321045,0.0,0.0,0.0,10.0,40.0
spike_detector_Rp_layer_Rp_inh,08_noise,0,200,1600.0,3.28125,4.527273654937744,0.0,0.0,0.0,5.0,30.0
spike_detector_Rp_layer_Rp_inh,08_noise,0,250,1600.0,3.322499990463257,4.209758758544922,0.0,0.0,4.0,4.0,28.0
spike_detector_Rp_layer_Rp_inh,08_noise,0,300,1600.0,3.3333334922790527,3.9294025897979736,0.0,0.0,3.3333332538604736,6.666666507720947,23.33333396911621
spike_detector_Rp_layer_Rp_inh,08_noise,0,400,1600.0,3.292187452316284,3.4586048126220703,0.0,0.0,2.5,5.0,25.0
spike_detector_Rp_layer_Rp_inh,08_noise,50,0,1600.0,3.3427629470825195,2.750784158706665,0.0,1.0526316165924072,3.1578948497772217,5.263157844543457,16.842105865478516
spike_detector_Rp_layer_Rp_inh,08_noise,50,50,1600.0,3.387500047683716,8.591913223266602,0.0,0.0,0.0,0.0,60.0
spike_detector_Rp_layer_Rp_inh,08_noise,50,100,1600.0,3.3125,6.239124298095703,0.0,0.0,0.0,10.0,40.0
spike_detector_Rp_layer_Rp_inh,08_noise,50,200,1600.0,3.378124952316284,4.5987348556518555,0.0,0.0,0.0,5.0,35.0
spike_detector_Rp_layer_Rp_inh,08_noise,50,250,1600.0,3.380000114440918,4.262270927429199,0.0,0.0,4.0,4.0,28.0
spike_detector_Rp_layer_Rp_inh,08_noise,50,300,1600.0,3.362499952316284,3.916895627975464,0.0,0.0,3.3333332538604736,6.666666507720947,23.33333396911621
spike_detector_Rp_layer_Rp_inh,08_noise,50,400,1600.0,3.317187547683716,3.537768840789795,0.0,0.0,2.5,5.0,25.0
spike_detector_Rp_layer_Rp_inh,08_noise,100,0,1600.0,3.340277671813965,2.800227165222168,0.0,1.1111111640930176,2.222222328186035,4.44444465637207,17.77777862548828
spike_detector_Rp_layer_Rp_inh,08_noise,100,50,1600.0,3.237499952316284,8.707237243652344,0.0,0.0,0.0,0.0,80.0
spike_detector_Rp_layer_Rp_inh,08_noise,100,100,1600.0,3.3187499046325684,6.230783462524414,0.0,0.0,0.0,10.0,40.0
spike_detector_Rp_layer_Rp_inh,08_noise,100,200,1600.0,3.378124952316284,4.629231929779053,0.0,0.0,0.0,5.0,30.0
spike_detector_Rp_layer_Rp_inh,08_noise,100,250,1600.0,3.3575000762939453,4.181880474090576,0.0,0.0,4.0,4.0,24.0
spike_detector_Rp_layer_Rp_inh,08_noise,100,300,1600.0,3.308333396911621,3.8579368591308594,0.0,0.0,3.3333332538604736,6.666666507720947,26.66666603088379
spike_detector_Rp_layer_Rp_inh,08_noise,100,400,1600.0,3.339062452316284,3.5569000244140625,0.0,0.0,2.5,5.0,27.5
spike_detector_Rp_layer_Rp_inh,09_grating,0,0,1600.0,4.803124904632568,3.7313625812530518,0.0,2.0,4.0,7.0,21.0
spike_detector_Rp_layer_Rp_inh,09_grating,0,50,1600.0,5.612500190734863,13.317684173583984,0.0,0.0,0.0,0.0,120.0
