,count,mean,std,min,25%,50%,75%,max,session,area,binsize,n_units
0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13_warmup,Vp_inh,100,3750
0,39.0,7.0449230769230775,0.7872018491067376,4.992,6.5920000000000005,7.018666666666666,7.568,8.938666666666666,14_noise,Vp_inh,25,3750
0,9.0,7.094222222222222,0.4425280907593449,6.546666666666667,6.714666666666667,6.946666666666666,7.368,7.890666666666666,14_noise,Vp_inh,100,3750
0,39.0,5.165128205128204,1.111755685999908,3.018666666666667,4.554666666666667,5.088,5.616,8.149333333333333,15_grating,Vp_inh,25,3750
0,9.0,5.144592592592592,0.6395509226918912,4.528,4.578666666666667,4.786666666666667,5.752,6.189333333333333,15_grating,Vp_inh,100,3750
0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16_warmup,Vp_inh,25,3750
0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16_warmup,Vp_inh,100,3750
0,39.0,7.099350427350428,0.6353552855539895,5.9093333333333335,6.5120000000000005,7.1466666666666665,7.557333333333333,8.298666666666668,17_noise,Vp_inh,25,3750
0,9.0,7.12325925925926,0.21336573827961466,6.72,7.048,7.152,7.304,7.386666666666667,17_noise,Vp_inh,100,3750
0,39.0,5.331965811965811,1.1729024522709082,3.232,4.586666666666667,5.237333333333333,6.112,8.586666666666666,18_grating,Vp_inh,25,3750
0,9.0,5.363851851851852,0.7516986525181023,4.093333333333334,4.8533333333333335,5.197333333333333,5.970666666666666,6.488,18_grating,Vp_inh,100,3750
0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19_warmup,Vp_inh,25,3750
0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19_warmup,Vp_inh,100,3750
0,39.0,7.012923076923079,0.8813432679242689,4.8,6.640000000000001,7.029333333333334,7.541333333333334,8.874666666666666,20_noise,Vp_inh,25,3750
0,9.0,7.043851851851851,0.4098977891265873,6.661333333333333,6.717333333333333,6.8613333333333335,7.506666666666667,7.648,20_noise,Vp_inh,100,3750
0,39.0,5.158564102564101,1.1877282609891526,2.88,4.197333333333333,5.269333333333333,5.968,8.245333333333333,21_grating,Vp_inh,25,3750
0,9.0,5.19437037037037,0.7392554145227715,3.957333333333333,4.642666666666667,4.994666666666666,5.7973333333333334,6.136,21_grating,Vp_inh,100,3750
0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22_warmup,Vp_inh,25,3750
0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22_warmup,Vp_inh,100,3750
0,39.0,6.932239316239316,0.9904648974852149,4.16,6.496,6.773333333333333,7.498666666666667,8.938666666666666,23_noise,Vp_inh,25,3750
0,9.0,6.92237037037037,0.36915866975704376,6.394666666666667,6.605333333333333,7.058666666666666,7.210666666666667,7.437333333333333,23_noise,Vp_inh,100,3750
0,39.0,5.393504273504273,1.1847065688266536,3.0933333333333333,4.565333333333333,5.333333333333333,6.101333333333333,8.352,24_grating,Vp_inh,25,3750
0,9.0,5.403555555555555,0.8067900732050576,4.4,4.890666666666666,5.08,5.8613333333333335,6.704,24_grating,Vp_inh,100,3750
0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25_warmup,Vp_inh,25,3750
0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25_warmup,Vp_inh,100,3750
0,39.0,6.912,0.8731111542749287,4.64,6.448,6.912,7.466666666666667,8.853333333333333,26_noise,Vp_inh,25,3750
0,9.0,6.931851851851851,0.33675605707293327,6.424,6.672,7.032,7.088,7.44,26_noise,Vp_inh,100,3750
0,39.0,5.164034188034188,0.98777195025016,3.530666666666667,4.645333333333333,5.066666666666666,5.573333333333333,8.48,27_grating,Vp_inh,25,3750
0,9.0,5.147851851851852,0.5209224486724143,4.386666666666667,4.8213333333333335,5.024,5.458666666666667,5.968,27_grating,Vp_inh,100,3750
0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28_warmup,Vp_inh,25,3750
0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28_warmup,Vp_inh,100,3750
0,39.0,6.951384615384615,0.953308935825898,4.917333333333334,6.277333333333333,6.944,7.621333333333333,8.736,29_noise,Vp_inh,25,3750
0,9.0,6.997037037037036,0.40932995534859035,6.522666666666667,6.602666666666667,7.010666666666666,7.312,7.586666666666667,29_noise,Vp_inh,100,3750
0,39.0,5.293948717948717,1.3995090148623772,1.6533333333333333,4.352,5.237333333333333,6.144,9.322666666666667,30_grating,Vp_inh,25,3750
0,9.0,5.256592592592592,1.0110190922718876,4.16,4.474666666666667,4.757333333333333,6.24,6.658666666666667,30_grating,Vp_inh,100,3750
0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31_warmup,Vp_inh,25,3750
0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31_warmup,Vp_inh,100,3750
0,39.0,7.052307692307693,0.6711151555111948,5.8773333333333335,6.48,7.04,7.637333333333333,8.8,32_noise,Vp_inh,25,3750
0,9.0,7.0420740740740735,0.4356732267351612,6.405333333333333,6.8,7.077333333333334,7.181333333333333,7.634666666666667,32_noise,Vp_inh,100,3750
0,39.0,5.294222222222222,1.5049201283100018,2.474666666666667,4.453333333333333,5.141333333333334,6.208,10.410666666666666,33_grating,Vp_inh,25,3750
0,9.0,5.258074074074075,0.847324445563435,4.053333333333334,4.781333333333333,5.141333333333334,5.8053333333333335,6.890666666666666,33_grating,Vp_inh,100,3750
0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34_warmup,Vp_inh,25,3750
0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34_warmup,Vp_inh,100,3750
0,39.0,6.910905982905984,0.6755674502350332,5.408,6.5120000000000005,6.890666666666666,7.317333333333333,8.512,35_noise,Vp_inh,25,3750
0,9.0,6.895407407407408,0.2995664356744862,6.378666666666667,6.776,6.856,7.048,7.338666666666667,35_noise,Vp_inh,100,3750
0,39.0,5.324307692307692,1.2146832845566684,2.944,4.746666666666666,5.066666666666666,6.032,9.76,36_grating,Vp_inh,25,3750
0,9.0,5.281777777777777,0.7640907450471226,4.389333333333333,4.749333333333333,5.1866666666666665,5.722666666666667,6.658666666666667,36_grating,Vp_inh,100,3750
0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37_warmup,Vp_inh,25,3750
0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37_warmup,Vp_inh,100,3750
0,39.0,7.1551452991453,0.7112194609313199,5.28,6.858666666666666,7.306666666666667,7.664,8.213333333333333,38_noise,Vp_inh,25,3750
0,9.0,7.201777777777778,0.2814565291084537,6.816,7.005333333333334,7.125333333333334,7.328,7.634666666666667,38_noise,Vp_inh,100,3750
0,39.0,5.323213675213675,1.477477626684048,2.538666666666667,4.661333333333333,5.226666666666667,5.978666666666667,9.738666666666667,39_grating,Vp_inh,25,3750
0,9.0,5.312592592592592,1.158885117709854,3.944,4.250666666666667,5.181333333333333,5.986666666666666,7.285333333333333,39_grating,Vp_inh,100,3750
0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40_warmup,Vp_inh,25,3750
0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40_warmup,Vp_inh,100,3750
0,39.0,6.883008547008548,0.7628205413382622,4.8,6.432,6.997333333333334,7.381333333333334,8.352,41_noise,Vp_inh,25,3750
0,9.0,6.825481481481482,0.4340181483376241,6.1466666666666665,6.6,6.930666666666666,6.970666666666666,7.472,41_noise,Vp_inh,100,3750
0,39.0,5.402803418803418,1.5370228013656235,2.6773333333333333,4.5280000000000005,5.237333333333333,6.154666666666667,10.944,42_grating,Vp_inh,25,3750
0,9.0,5.416888888888889,1.0551427496894543,4.1066666666666665,4.696,5.309333333333333,6.346666666666667,7.1306666666666665,42_grating,Vp_inh,100,3750
0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43_warmup,Vp_inh,25,3750
0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43_warmup,Vp_inh,100,3750
0,39.0,7.033709401709403,0.699219143335162,5.664,6.56,7.061333333333334,7.498666666666667,9.024,44_noise,Vp_inh,25,3750
0,9.0,7.023111111111111,0.2741516206611064,6.453333333333333,6.997333333333334,7.034666666666666,7.104,7.416,44_noise,Vp_inh,100,3750
0,39.0,5.430153846153846,1.4953117413364605,2.933333333333333,4.522666666666666,5.344,6.208,10.901333333333334,45_grating,Vp_inh,25,3750
0,9.0,5.374814814814815,0.8351022410977113,4.1226666666666665,4.8693333333333335,5.274666666666667,5.730666666666667,6.808,45_grating,Vp_inh,100,3750
0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46_warmup,Vp_inh,25,3750
0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46_warmup,Vp_inh,100,3750
0,39.0,7.025777777777776,0.6556100205345714,6.0906666666666665,6.490666666666667,6.858666666666666,7.546666666666667,8.288,47_noise,Vp_inh,25,3750
0,9.0,7.046814814814815,0.33850681558504964,6.514666666666667,6.84,7.1146666666666665,7.282666666666667,7.533333333333333,47_noise,Vp_inh,100,3750
0,39.0,5.240068376068376,1.460902419137779,2.7306666666666666,4.266666666666667,5.173333333333333,6.117333333333333,10.165333333333333,48_grating,Vp_inh,25,3750
0,9.0,5.185481481481482,1.0269178143994115,3.6826666666666665,4.530666666666667,5.029333333333334,5.8293333333333335,6.954666666666666,48_grating,Vp_inh,100,3750
0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49_warmup,Vp_inh,25,3750
0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49_warmup,Vp_inh,100,3750
0,39.0,6.910358974358975,0.7794834973987897,5.397333333333333,6.330666666666667,6.890666666666666,7.424,8.64,50_noise,Vp_inh,25,3750
0,9.0,6.888296296296297,0.379724916677427,6.328,6.578666666666667,6.896,7.096,7.490666666666667,50_noise,Vp_inh,100,3750
0,39.0,5.167863247863248,1.1234776332898775,3.104,4.298666666666667,5.152,5.957333333333333,8.010666666666667,51_grating,Vp_inh,25,3750
0,9.0,5.12237037037037,0.8147107947071437,3.997333333333333,4.584,5.016,5.858666666666666,6.429333333333333,51_grating,Vp_inh,100,3750
0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52_warmup,Vp_inh,25,3750
0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52_warmup,Vp_inh,100,3750
0,39.0,7.024957264957266,0.8929931768581043,4.970666666666666,6.474666666666667,7.050666666666666,7.818666666666667,8.544,53_noise,Vp_inh,25,3750
0,9.0,7.022222222222222,0.40105195008460776,6.384,6.816,6.976,7.24,7.634666666666667,53_noise,Vp_inh,100,3750
0,39.0,5.213264957264957,1.1339237243948725,3.6373333333333333,4.368,4.938666666666666,5.701333333333333,7.914666666666666,54_grating,Vp_inh,25,3750
0,9.0,5.186962962962963,0.6820953917574799,4.165333333333334,5.064,5.1626666666666665,5.485333333333333,6.136,54_grating,Vp_inh,100,3750
0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55_warmup,Vp_inh,25,3750
0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55_warmup,Vp_inh,100,3750
0,39.0,6.996512820512821,0.7019529392522522,5.525333333333333,6.501333333333333,7.082666666666666,7.418666666666667,8.224,56_noise,Vp_inh,25,3750
0,9.0,6.928888888888888,0.19851000534537847,6.474666666666667,6.922666666666666,6.978666666666666,6.989333333333334,7.189333333333333,56_noise,Vp_inh,100,3750
0,39.0,5.2608547008547015,1.302819236775655,2.9226666666666667,4.464,5.034666666666666,5.973333333333334,10.24,57_grating,Vp_inh,25,3750
0,9.0,5.257481481481481,0.8340712584650851,4.330666666666667,4.76,5.056,5.770666666666667,6.864,57_grating,Vp_inh,100,3750
0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58_warmup,Vp_inh,25,3750
0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58_warmup,Vp_inh,100,3750
0,39.0,7.132991452991455,0.9568789772578393,5.066666666666666,6.666666666666666,7.253333333333333,7.616,8.906666666666666,59_noise,Vp_inh,25,3750
0,9.0,7.149925925925926,0.3462350589547262,6.693333333333333,6.8213333333333335,7.197333333333333,7.346666666666667,7.669333333333333,59_noise,Vp_inh,100,3750
0,39.0,5.258940170940171,1.3271694429289784,3.050666666666667,4.298666666666667,5.056,6.101333333333333,9.898666666666667,60_grating,Vp_inh,25,3750
0,9.0,5.240888888888889,0.8986943615910558,4.144,4.48,4.9093333333333335,5.898666666666666,6.616,60_grating,Vp_inh,100,3750
0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61_warmup,Vp_inh,25,3750
0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61_warmup,Vp_inh,100,3750
0,39.0,6.91391452991453,0.8117292087217866,5.354666666666667,6.581333333333333,6.986666666666666,7.221333333333333,8.938666666666666,62_noise,Vp_inh,25,3750
0,9.0,6.91437037037037,0.27399414249844234,6.450666666666667,6.626666666666667,7.037333333333334,7.1226666666666665,7.189333333333333,62_noise,Vp_inh,100,3750
0,39.0,5.367247863247862,1.3167129654705678,3.082666666666667,4.330666666666667,5.173333333333333,6.165333333333333,8.864,63_grating,Vp_inh,25,3750
0,9.0,5.330962962962963,0.8638008458172336,4.232,4.736,4.8853333333333335,5.997333333333334,6.773333333333333,63_grating,Vp_inh,100,3750
0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64_warmup,Vp_inh,25,3750
0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64_warmup,Vp_inh,100,3750
0,39.0,6.958495726495726,0.7333406812701841,5.333333333333333,6.421333333333333,6.986666666666666,7.52,8.48,65_noise,Vp_inh,25,3750
0,9.0,6.946074074074074,0.23824087820813367,6.672,6.757333333333333,6.864,7.1706666666666665,7.264,65_noise,Vp_inh,100,3750
0,39.0,5.524512820512821,1.052871878284709,3.744,4.992,5.525333333333333,6.058666666666667,8.981333333333334,66_grating,Vp_inh,25,3750
0,9.0,5.565037037037038,0.6158043620710064,4.325333333333333,5.24,5.594666666666667,6.024,6.341333333333333,66_grating,Vp_inh,100,3750
0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67_warmup,Vp_inh,25,3750
0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67_warmup,Vp_inh,100,3750
0,39.0,7.014564102564104,0.776254337328509,5.184,6.522666666666666,7.04,7.653333333333333,8.512,68_noise,Vp_inh,25,3750
0,9.0,6.994962962962963,0.3299331769230975,6.426666666666667,6.848,7.0986666666666665,7.258666666666667,7.392,68_noise,Vp_inh,100,3750
0,39.0,5.2332307692307705,1.206658151937212,2.272,4.597333333333333,5.109333333333334,5.968,8.810666666666666,69_grating,Vp_inh,25,3750
0,9.0,5.184296296296297,0.8560129224823596,4.1466666666666665,4.661333333333333,5.061333333333334,5.938666666666666,6.536,69_grating,Vp_inh,100,3750
0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70_warmup,Vp_inh,25,3750
0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70_warmup,Vp_inh,100,3750
0,39.0,7.100991452991453,0.9482191726284757,5.013333333333334,6.570666666666666,7.050666666666666,7.824,8.672,71_noise,Vp_inh,25,3750
0,9.0,7.089777777777779,0.3942790889712515,6.485333333333333,6.824,7.210666666666667,7.330666666666667,7.610666666666667,71_noise,Vp_inh,100,3750
0,39.0,5.278358974358974,1.2734041483583405,2.976,4.613333333333333,5.237333333333333,5.930666666666667,9.237333333333334,72_grating,Vp_inh,25,3750
0,9.0,5.3096296296296295,0.9551018044115105,4.018666666666666,4.616,5.074666666666666,6.229333333333333,6.616,72_grating,Vp_inh,100,3750
0,39.0,6.881367521367522,0.9615992277574955,5.024,6.250666666666667,6.773333333333333,7.402666666666667,9.013333333333334,74_noise,Vp_inh,25,3750
0,9.0,6.7869629629629635,0.5100212534908183,6.077333333333334,6.250666666666667,6.946666666666666,7.176,7.370666666666667,74_noise,Vp_inh,100,3750
0,39.0,5.285196581196581,1.3023105259318593,2.453333333333333,4.570666666666667,5.184,5.861333333333333,10.346666666666666,75_grating,Vp_inh,25,3750
0,9.0,5.24888888888889,0.6456720873976545,4.373333333333333,4.786666666666667,5.058666666666666,5.656,6.429333333333333,75_grating,Vp_inh,100,3750
0,39.0,6.997059829059831,0.7928437339001713,5.418666666666667,6.469333333333333,7.04,7.562666666666667,8.8,77_noise,Vp_inh,25,3750
0,9.0,6.9437037037037035,0.2802171997082722,6.597333333333333,6.704,6.872,7.2026666666666666,7.32,77_noise,Vp_inh,100,3750
0,39.0,5.511384615384615,1.35951865737734,2.3253333333333335,4.8373333333333335,5.546666666666667,6.021333333333333,9.013333333333334,78_grating,Vp_inh,25,3750
0,9.0,5.473481481481481,0.8260439709696503,4.485333333333333,4.810666666666667,5.309333333333333,6.082666666666666,6.68,78_grating,Vp_inh,100,3750
0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79_warmup,Vp_inh,25,3750
0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79_warmup,Vp_inh,100,3750
0,39.0,7.068444444444444,0.778006288904562,5.504,6.432,6.88,7.637333333333333,8.725333333333333,80_noise,Vp_inh,25,3750
0,9.0,7.063111111111111,0.36289208680634893,6.450666666666667,6.882666666666666,7.0986666666666665,7.248,7.669333333333333,80_noise,Vp_inh,100,3750
0,39.0,5.306529914529913,1.119828549737288,3.552,4.405333333333333,5.258666666666667,6.08,9.12,81_grating,Vp_inh,25,3750
0,9.0,5.3268148148148144,0.493007299673001,4.672,5.069333333333334,5.1626666666666665,5.664,6.144,81_grating,Vp_inh,100,3750
0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82_warmup,Vp_inh,25,3750
0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82_warmup,Vp_inh,100,3750
0,39.0,6.80451282051282,0.6128236337788048,5.589333333333333,6.245333333333333,6.88,7.226666666666667,7.936,83_noise,Vp_inh,25,3750
0,9.0,6.806518518518519,0.17365155973250246,6.549333333333333,6.714666666666667,6.744,6.976,7.029333333333334,83_noise,Vp_inh,100,3750
0,39.0,5.328957264957265,1.2693939963654692,2.6346666666666665,4.72,5.376,6.1066666666666665,9.269333333333334,84_grating,Vp_inh,25,3750
0,9.0,5.33511111111111,0.8517255687393942,4.421333333333333,4.704,5.197333333333333,5.922666666666666,6.906666666666666,84_grating,Vp_inh,100,3750
0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85_warmup,Vp_inh,25,3750
0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85_warmup,Vp_inh,100,3750
0,39.0,7.053128205128205,0.8885250825453329,5.12,6.506666666666667,7.157333333333334,7.445333333333333,9.184,86_noise,Vp_inh,25,3750
0,9.0,7.001185185185186,0.4477461803023099,6.456,6.712,6.973333333333334,7.205333333333333,7.794666666666667,86_noise,Vp_inh,100,3750
0,39.0,5.417025641025642,1.4917977838769592,2.88,4.709333333333333,5.312,5.856,10.4,87_grating,Vp_inh,25,3750
0,9.0,5.478518518518519,0.8152110686317705,4.293333333333333,5.010666666666666,5.048,6.224,6.717333333333333,87_grating,Vp_inh,100,3750
0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88_warmup,Vp_inh,25,3750
0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88_warmup,Vp_inh,100,3750
0,39.0,7.050393162393162,0.7370954966488988,5.781333333333333,6.538666666666666,7.029333333333334,7.365333333333333,9.130666666666666,89_noise,Vp_inh,25,3750
0,9.0,7.073185185185185,0.42820786460391175,6.293333333333333,6.858666666666666,6.981333333333334,7.445333333333333,7.64,89_noise,Vp_inh,100,3750
0,39.0,5.348102564102564,1.2092954358601053,2.624,4.810666666666666,5.408,5.8613333333333335,9.056,90_grating,Vp_inh,25,3750
0,9.0,5.331555555555556,0.5075220849053437,4.592,4.914666666666666,5.496,5.68,6.149333333333334,90_grating,Vp_inh,100,3750
0,39.0,28.603418803418798,1.6251312564496931,25.333333333333332,27.65,28.541666666666668,29.645833333333336,32.88333333333333,02_noise,Tp,25,4800
0,9.0,28.585416666666667,0.5933871332701405,27.845833333333335,28.360416666666666,28.570833333333333,28.772916666666667,29.720833333333335,02_noise,Tp,100,4800
0,39.0,30.755341880341877,3.0697141651105864,26.766666666666666,29.058333333333334,29.766666666666666,31.0375,39.175,03_grating,Tp,25,4800
0,9.0,30.81134259259259,3.1394591035044797,28.175,29.114583333333332,29.479166666666668,30.80625,37.791666666666664,03_grating,Tp,100,4800
0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04_warmup,Tp,25,4800
0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04_warmup,Tp,100,4800
0,39.0,27.901923076923076,1.1895138533776808,25.425,27.1625,27.941666666666666,28.3625,30.975,05_noise,Tp,25,4800
0,9.0,27.889814814814816,0.6336702814996645,27.302083333333332,27.364583333333332,27.78125,28.127083333333335,28.891666666666666,05_noise,Tp,100,4800
0,39.0,30.616025641025633,2.4858976403449526,26.658333333333335,29.1625,30.15,31.175,37.425,06_grating,Tp,25,4800
0,9.0,30.734722222222224,2.2615137506644634,29.075,29.33125,29.76875,31.070833333333333,36.00416666666667,06_grating,Tp,100,4800
0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07_warmup,Tp,25,4800
0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07_warmup,Tp,100,4800
0,39.0,27.808974358974353,1.631310715765706,24.266666666666666,26.983333333333334,27.641666666666666,28.84583333333333,31.183333333333334,08_noise,Tp,25,4800
0,9.0,27.74212962962963,0.9798915633310377,26.20625,27.210416666666667,27.660416666666666,28.285416666666666,29.504166666666666,08_noise,Tp,100,4800
0,39.0,30.541452991453,2.6712340868423814,27.15,28.183333333333334,30.091666666666665,31.958333333333332,37.3,09_grating,Tp,25,4800
0,9.0,30.727777777777778,2.221799791663531,28.7625,29.239583333333332,29.86875,31.347916666666666,34.82083333333333,09_grating,Tp,100,4800
0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10_warmup,Tp,25,4800
0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10_warmup,Tp,100,4800
0,39.0,27.921581196581194,1.352311101093255,24.783333333333335,27.258333333333333,27.891666666666666,28.775,30.533333333333335,11_noise,Tp,25,4800
0,9.0,27.9662037037037,0.7363019766966175,26.4375,27.54375,28.39375,28.479166666666668,28.664583333333333,11_noise,Tp,100,4800
0,39.0,30.58076923076923,2.4663178050526184,27.025,28.541666666666668,30.091666666666665,31.6625,36.416666666666664,12_grating,Tp,25,4800
0,9.0,30.74722222222222,2.0932646099885597,28.954166666666666,29.441666666666666,30.108333333333334,30.202083333333334,34.795833333333334,12_grating,Tp,100,4800
0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13_warmup,Tp,25,4800
0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13_warmup,Tp,100,4800
0,39.0,28.119658119658123,1.2848113031571398,25.933333333333334,27.129166666666666,28.158333333333335,29.020833333333336,32.016666666666666,14_noise,Tp,25,4800
0,9.0,28.138194444444444,0.36980780481217573,27.2125,28.108333333333334,28.21875,28.33125,28.45625,14_noise,Tp,100,4800
0,39.0,30.58696581196581,2.7320839804064225,25.525,28.866666666666667,30.083333333333332,32.412499999999994,37.03333333333333,15_grating,Tp,25,4800
0,9.0,30.64837962962963,2.4242013418910227,28.064583333333335,29.44375,29.9125,30.058333333333334,35.60208333333333,15_grating,Tp,100,4800
0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16_warmup,Tp,25,4800
0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16_warmup,Tp,100,4800
0,39.0,27.931196581196584,1.2515395752001204,26.0,26.77916666666667,28.15,28.95,30.483333333333334,17_noise,Tp,25,4800
0,9.0,27.955092592592592,0.7341401154445507,27.060416666666665,27.25625,27.885416666666668,28.654166666666665,28.879166666666666,17_noise,Tp,100,4800
0,39.0,30.25149572649573,2.764368941101226,26.625,28.620833333333334,29.391666666666666,30.4625,37.00833333333333,18_grating,Tp,25,4800
0,9.0,30.431018518518517,2.5953263375200635,28.972916666666666,28.997916666666665,29.15,29.8625,36.15208333333333,18_grating,Tp,100,4800
0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19_warmup,Tp,25,4800
0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19_warmup,Tp,100,4800
0,39.0,28.31901709401709,1.5044973378062814,25.216666666666665,27.433333333333334,28.216666666666665,29.275,31.308333333333334,20_noise,Tp,25,4800
0,9.0,28.476157407407406,0.828648361293488,26.808333333333334,27.872916666666665,28.804166666666667,28.897916666666667,29.566666666666666,20_noise,Tp,100,4800
0,39.0,30.892307692307693,2.1597463577315263,26.983333333333334,29.758333333333333,30.266666666666666,31.47083333333333,35.725,21_grating,Tp,25,4800
0,9.0,31.021759259259266,1.974083964535322,29.191666666666666,30.170833333333334,30.260416666666668,30.958333333333332,34.920833333333334,21_grating,Tp,100,4800
0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22_warmup,Tp,25,4800
0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22_warmup,Tp,100,4800
0,39.0,27.65769230769231,1.3603235669970493,24.783333333333335,26.825,27.483333333333334,28.7875,30.383333333333333,23_noise,Tp,25,4800
0,9.0,27.733564814814812,0.403801978460535,27.21875,27.545833333333334,27.697916666666668,28.0,28.502083333333335,23_noise,Tp,100,4800
0,39.0,30.95576923076924,3.060748934792816,27.808333333333334,29.108333333333334,30.116666666666667,31.53333333333333,40.2,24_grating,Tp,25,4800
0,9.0,31.094212962962963,2.9513438517805577,29.03125,29.514583333333334,29.70625,30.43125,37.672916666666666,24_grating,Tp,100,4800
0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25_warmup,Tp,25,4800
0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25_warmup,Tp,100,4800
0,39.0,28.478846153846153,1.3779498476817096,25.075,27.608333333333334,28.491666666666667,29.458333333333336,31.133333333333333,26_noise,Tp,25,4800
0,9.0,28.44513888888889,0.702254090263394,27.441666666666666,28.108333333333334,28.21875,28.729166666666668,29.616666666666667,26_noise,Tp,100,4800
0,39.0,30.90576923076923,2.759895906751623,27.258333333333333,29.366666666666667,30.241666666666667,31.325,40.24166666666667,27_grating,Tp,25,4800
0,9.0,31.02152777777778,2.6890400545418722,28.789583333333333,29.422916666666666,30.027083333333334,30.372916666666665,36.99166666666667,27_grating,Tp,100,4800
0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28_warmup,Tp,25,4800
0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28_warmup,Tp,100,4800
0,39.0,28.066025641025643,1.6756396446203707,25.208333333333332,26.6375,27.966666666666665,29.491666666666667,31.266666666666666,29_noise,Tp,25,4800
0,9.0,28.130092592592593,1.0554633777369191,26.55,27.589583333333334,27.983333333333334,29.170833333333334,29.591666666666665,29_noise,Tp,100,4800
0,39.0,31.09850427350427,2.5947349354443072,27.658333333333335,29.541666666666664,30.225,31.429166666666667,38.13333333333333,30_grating,Tp,25,4800
0,9.0,31.239120370370372,2.573680887215951,29.083333333333332,29.920833333333334,30.28125,30.64375,37.145833333333336,30_grating,Tp,100,4800
0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31_warmup,Tp,25,4800
0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31_warmup,Tp,100,4800
